"Year","Date","Primary.Type","Location.Description","DISTRICT","Latitude","Longitude","Location","near_bar","near_bar_name","bar_lat","bar_lng","DISTRICT.NAME","distance_range","time","time_cate"
2023,"05/22/2023 10:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.758436687,-87.565152138,"(41.758436687, -87.565152138)",655.805810542468,"TROPICAL DEN",41.764325373,-87.564575194,"South Chicago","500~1000",2024-04-22 22:00:00,"nighttime"
2023,"06/26/2023 05:30:00 AM","ROBBERY","SIDEWALK","1",41.869047845,-87.624125523,"(41.869047845, -87.624125523)",184.395228878645,"SAM'S WINES & SPIRITS",41.86786709,-87.625686841,"Central","100~200",2024-04-22 05:30:00,"nighttime"
2023,"06/11/2023 08:05:00 PM","ASSAULT","SIDEWALK","3",41.762415995,-87.58554641,"(41.762415995, -87.58554641)",418.291129486415,"CLUB ESCAPE",41.758864314,-87.587219247,"Grand Crossing","400~500",2024-04-22 20:05:00,"nighttime"
2023,"07/19/2023 12:50:00 PM","BATTERY","STREET","4",41.751443901,-87.554102046,"(41.751443901, -87.554102046)",83.3631189073048,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","80~100",2024-04-22 12:50:00,"daytime"
2023,"04/21/2023 05:05:00 PM","ASSAULT","STREET","4",41.72610346,-87.576340495,"(41.72610346, -87.576340495)",1020.36430464564,"FAMILY DEN",41.732049135,-87.585689499,"South Chicago","1000~1500",2024-04-22 17:05:00,"daytime"
2023,"05/16/2023 03:50:00 PM","ASSAULT","STREET","3",41.781233009,-87.591381108,"(41.781233009, -87.591381108)",828.973454330871,"UNIVERSITY OF CHICAGO CLOISTERS CLUB",41.787921484,-87.595806262,"Grand Crossing","500~1000",2024-04-22 15:50:00,"daytime"
2023,"07/03/2023 01:40:00 PM","CRIMINAL DAMAGE","STREET","2",41.816129755,-87.610395449,"(41.816129755, -87.610395449)",426.481012061722,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","400~500",2024-04-22 13:40:00,"daytime"
2023,"06/18/2023 07:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.73247318,-87.578035257,"(41.73247318, -87.578035257)",637.732109578028,"THE NEW DATING GAME",41.73250458,-87.585700481,"South Chicago","500~1000",2024-04-22 19:00:00,"nighttime"
2023,"06/13/2023 05:48:00 PM","BATTERY","SIDEWALK","1",41.88233367,-87.627841791,"(41.88233367, -87.627841791)",142.908067923027,"TRATTORIA #10",41.882215698,-87.629556254,"Central","100~200",2024-04-22 17:48:00,"daytime"
2023,"08/06/2023 01:30:00 AM","CRIMINAL DAMAGE","STREET","2",41.807583905,-87.615179166,"(41.807583905, -87.615179166)",250.575322736734,"JUKE JOYNT",41.80932375,-87.613259591,"Wentworth","200~300",2024-04-22 01:30:00,"nighttime"
2023,"07/31/2023 09:30:00 PM","CRIMINAL DAMAGE","STREET","3",41.781516855,-87.614443498,"(41.781516855, -87.614443498)",178.823525095072,"KOZY KORNER",41.780171051,-87.613262818,"Grand Crossing","100~200",2024-04-22 21:30:00,"nighttime"
2023,"07/04/2023 01:46:00 AM","CRIMINAL DAMAGE","STREET","2",41.797610303,-87.617674321,"(41.797610303, -87.617674321)",430.34999298038,"THE ODYSSEY 11 LOUNGE",41.7942922,-87.620347916,"Wentworth","400~500",2024-04-22 01:46:00,"nighttime"
2023,"08/14/2023 12:40:00 AM","ROBBERY","STREET","3",41.784862591,-87.590360268,"(41.784862591, -87.590360268)",566.017675309394,"UNIVERSITY OF CHICAGO CLOISTERS CLUB",41.787921484,-87.595806262,"Grand Crossing","500~1000",2024-04-22 00:40:00,"nighttime"
2023,"08/14/2023 07:18:00 AM","CRIMINAL DAMAGE","STREET","2",41.807009329,-87.618094235,"(41.807009329, -87.618094235)",363.139006189683,"RENAISSANCE BRONZEVILLE",41.810041912,-87.616461123,"Wentworth","300~400",2024-04-22 07:18:00,"daytime"
2023,"08/16/2023 06:05:00 AM","CRIMINAL DAMAGE","STREET","3",41.778121477,-87.59614645,"(41.778121477, -87.59614645)",954.674920296675,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","500~1000",2024-04-22 06:05:00,"daytime"
2023,"05/09/2023 12:00:00 AM","ASSAULT","STREET","5",41.688732348,-87.607122627,"(41.688732348, -87.607122627)",69.1259786106461,"PULLMAN'S PUB",41.689064775,-87.607824578,"Calumet","60~80",2024-04-22,"nighttime"
2023,"06/21/2023 03:30:00 AM","BATTERY","STREET","2",41.809540276,-87.605972512,"(41.809540276, -87.605972512)",164.678517846375,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","100~200",2024-04-22 03:30:00,"nighttime"
2023,"08/12/2023 09:30:00 PM","BATTERY","SIDEWALK","2",41.81811276,-87.60674129,"(41.81811276, -87.60674129)",748.092462697873,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","500~1000",2024-04-22 21:30:00,"nighttime"
2023,"05/06/2023 04:00:00 AM","CRIMINAL DAMAGE","STREET","5",41.702964374,-87.620702287,"(41.702964374, -87.620702287)",596.118185871261,"MY FRIEND'S PLACE",41.697597206,-87.620710891,"Calumet","500~1000",2024-04-22 04:00:00,"nighttime"
2023,"07/31/2023 04:05:00 PM","BATTERY","STREET","5",41.688967187,-87.622295637,"(41.688967187, -87.622295637)",510.806105112817,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","500~1000",2024-04-22 16:05:00,"daytime"
2023,"06/21/2023 01:53:00 AM","CRIMINAL DAMAGE","STREET","1",41.84141905,-87.621964544,"(41.84141905, -87.621964544)",640.349691293525,"CHICAGO SOUTH LOOP HOTEL, LLC",41.845468162,-87.62745299,"Central","500~1000",2024-04-22 01:53:00,"nighttime"
2023,"05/07/2023 08:30:00 PM","CRIMINAL DAMAGE","ALLEY","3",41.781576603,-87.615660095,"(41.781576603, -87.615660095)",219.217514183103,"MICHELE'S LOUNGE",41.779608393,-87.615463462,"Grand Crossing","200~300",2024-04-22 20:30:00,"nighttime"
2023,"05/04/2023 01:47:00 AM","BATTERY","STREET","1",41.877726094,-87.628737019,"(41.877726094, -87.628737019)",19.3847382239654,"THE STANDARD CLUB",41.87758853,-87.62888073,"Central","0~20",2024-04-22 01:47:00,"nighttime"
2023,"06/01/2023 03:00:00 PM","CRIMINAL DAMAGE","STREET","1",41.854770868,-87.630148953,"(41.854770868, -87.630148953)",276.166948599871,"REGGIE'S BAR & GRILL",41.854063769,-87.626960536,"Central","200~300",2024-04-22 15:00:00,"daytime"
2023,"09/02/2023 07:00:00 PM","BATTERY","STREET","3",41.763528614,-87.565340653,"(41.763528614, -87.565340653)",109.00932120017,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","100~200",2024-04-22 19:00:00,"nighttime"
2023,"06/21/2023 02:50:00 AM","BATTERY","STREET","3",41.761878183,-87.595745949,"(41.761878183, -87.595745949)",234.994900317192,"LEE'S UNLEADED BLUES CLUB",41.760530165,-87.597923968,"Grand Crossing","200~300",2024-04-22 02:50:00,"nighttime"
2023,"07/17/2023 08:51:00 AM","CRIMINAL DAMAGE","STREET","1",41.882858779,-87.639712056,"(41.882858779, -87.639712056)",96.0923027947972,"RAIL CLUB INC",41.881994338,-87.639758685,"Central","80~100",2024-04-22 08:51:00,"daytime"
2023,"06/06/2023 03:15:00 AM","CRIMINAL DAMAGE","STREET","2",41.807691191,-87.608230876,"(41.807691191, -87.608230876)",215.801250935297,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","200~300",2024-04-22 03:15:00,"nighttime"
2023,"04/12/2023 07:00:00 PM","CRIMINAL DAMAGE","STREET","1",41.838814549,-87.623263115,"(41.838814549, -87.623263115)",816.851085142268,"CHICAGO SOUTH LOOP HOTEL, LLC",41.845468162,-87.62745299,"Central","500~1000",2024-04-22 19:00:00,"nighttime"
2023,"08/29/2023 03:56:00 AM","CRIMINAL DAMAGE","STREET","1",41.850218182,-87.627023941,"(41.850218182, -87.627023941)",237.488022245135,"ROADSIDE ALL IN ONE",41.848085749,-87.626814476,"Central","200~300",2024-04-22 03:56:00,"nighttime"
2023,"05/25/2023 04:44:00 PM","BATTERY","SIDEWALK","3",41.783502054,-87.594713524,"(41.783502054, -87.594713524)",499.196485916668,"UNIVERSITY OF CHICAGO CLOISTERS CLUB",41.787921484,-87.595806262,"Grand Crossing","400~500",2024-04-22 16:44:00,"daytime"
2023,"08/25/2023 09:10:00 AM","ASSAULT","STREET","1",41.887871053,-87.621093187,"(41.887871053, -87.621093187)",456.176267376756,"BAR MILLENIUM",41.884540111,-87.624308522,"Central","400~500",2024-04-22 09:10:00,"daytime"
2023,"08/24/2023 01:01:00 AM","CRIMINAL DAMAGE","STREET","3",41.776400433,-87.570448042,"(41.776400433, -87.570448042)",1165.82691415058,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","1000~1500",2024-04-22 01:01:00,"nighttime"
2023,"08/09/2023 01:14:00 AM","ASSAULT","STREET","5",41.652945588,-87.608772515,"(41.652945588, -87.608772515)",228.990689423694,"PAUL STROMBECK",41.651314225,-87.610453477,"Calumet","200~300",2024-04-22 01:14:00,"nighttime"
2023,"07/02/2023 04:20:00 PM","BATTERY","SIDEWALK","4",41.729618252,-87.551244573,"(41.729618252, -87.551244573)",143.685278707337,"CENTRAL  LIQUORS",41.728365695,-87.550812664,"South Chicago","100~200",2024-04-22 16:20:00,"daytime"
2023,"08/20/2023 09:00:00 AM","ASSAULT","SIDEWALK","3",41.761076258,-87.559769339,"(41.761076258, -87.559769339)",538.466838270308,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","500~1000",2024-04-22 09:00:00,"daytime"
2023,"06/03/2023 06:30:00 PM","BATTERY","SIDEWALK","5",41.690245373,-87.618206571,"(41.690245373, -87.618206571)",628.079372454956,"EXCALIBUR CLUB",41.692648793,-87.611377369,"Calumet","500~1000",2024-04-22 18:30:00,"nighttime"
2023,"06/30/2023 09:00:00 AM","ASSAULT","ALLEY","2",41.809403829,-87.615254209,"(41.809403829, -87.615254209)",122.805078807632,"RENAISSANCE BRONZEVILLE",41.810041912,-87.616461123,"Wentworth","100~200",2024-04-22 09:00:00,"daytime"
2023,"08/29/2023 07:45:00 PM","CRIMINAL DAMAGE","STREET","2",41.806890268,-87.589834384,"(41.806890268, -87.589834384)",651.086830439622,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","500~1000",2024-04-22 19:45:00,"nighttime"
2023,"06/20/2023 06:40:00 AM","ASSAULT","STREET","2",41.810499007,-87.604395384,"(41.810499007, -87.604395384)",311.089384533478,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","300~400",2024-04-22 06:40:00,"daytime"
2023,"08/13/2023 12:00:00 PM","CRIMINAL DAMAGE","STREET","3",41.783316167,-87.593120705,"(41.783316167, -87.593120705)",558.103580674721,"UNIVERSITY OF CHICAGO CLOISTERS CLUB",41.787921484,-87.595806262,"Grand Crossing","500~1000",2024-04-22 12:00:00,"daytime"
2023,"07/08/2023 03:55:00 PM","CRIMINAL DAMAGE","ALLEY","3",41.775997039,-87.60339674,"(41.775997039, -87.60339674)",337.493790829528,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","300~400",2024-04-22 15:55:00,"daytime"
2023,"06/01/2023 03:00:00 PM","ASSAULT","STREET","5",41.702556878,-87.60386907,"(41.702556878, -87.60386907)",39.9009720860787,"CLAY'S BAR",41.702212398,-87.60400511,"Calumet","20~40",2024-04-22 15:00:00,"daytime"
2023,"04/24/2023 06:43:00 PM","CRIMINAL DAMAGE","STREET","1",41.859815277,-87.623977927,"(41.859815277, -87.623977927)",40.3088887597008,"16th Street Bar, Little Bureau",41.860117063,-87.624247564,"Central","40~60",2024-04-22 18:43:00,"nighttime"
2023,"07/16/2023 01:10:00 AM","ASSAULT","SIDEWALK","4",41.72550966,-87.585403058,"(41.72550966, -87.585403058)",726.717430300739,"FAMILY DEN",41.732049135,-87.585689499,"South Chicago","500~1000",2024-04-22 01:10:00,"nighttime"
2023,"08/30/2023 10:00:00 PM","CRIMINAL DAMAGE","STREET","1",41.874120291,-87.629654172,"(41.874120291, -87.629654172)",102.822226331033,"KASEY'S TAVERN",41.873324342,-87.629021704,"Central","100~200",2024-04-22 22:00:00,"nighttime"
2023,"07/29/2023 03:00:00 PM","ROBBERY","STREET","5",41.679702367,-87.638910921,"(41.679702367, -87.638910921)",227.787414536246,"BIG CHIEF LOUNGE",41.677940978,-87.640312258,"Calumet","200~300",2024-04-22 15:00:00,"daytime"
2023,"09/04/2023 03:00:00 AM","CRIMINAL DAMAGE","STREET","4",41.751185092,-87.567444769,"(41.751185092, -87.567444769)",252.896848000212,"LEISURE LIFE LOUNGE",41.751863534,-87.564542243,"South Chicago","200~300",2024-04-22 03:00:00,"nighttime"
2023,"07/21/2023 08:00:00 AM","CRIMINAL DAMAGE","STREET","4",41.752683721,-87.566246885,"(41.752683721, -87.566246885)",168.521398316739,"LEISURE LIFE LOUNGE",41.751863534,-87.564542243,"South Chicago","100~200",2024-04-22 08:00:00,"daytime"
2023,"05/28/2023 10:40:00 AM","ROBBERY","SIDEWALK","3",41.770943918,-87.569904169,"(41.770943918, -87.569904169)",693.910652983336,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","500~1000",2024-04-22 10:40:00,"daytime"
2023,"08/07/2023 05:00:00 AM","BATTERY","STREET","1",41.882389156,-87.624374606,"(41.882389156, -87.624374606)",238.971726016443,"BAR MILLENIUM",41.884540111,-87.624308522,"Central","200~300",2024-04-22 05:00:00,"nighttime"
2023,"04/11/2023 04:00:00 PM","BATTERY","SIDEWALK","4",41.736928946,-87.584592753,"(41.736928946, -87.584592753)",298.62844253327,"THE NEW RAVENS PLACE",41.734381091,-87.585739296,"South Chicago","200~300",2024-04-22 16:00:00,"daytime"
2023,"09/05/2023 05:00:00 PM","ASSAULT","STREET","4",41.754731614,-87.562652863,"(41.754731614, -87.562652863)",355.202932307641,"LEISURE LIFE LOUNGE",41.751863534,-87.564542243,"South Chicago","300~400",2024-04-22 17:00:00,"daytime"
2023,"08/06/2023 01:15:00 AM","ROBBERY","STREET","4",41.758996747,-87.565596274,"(41.758996747, -87.565596274)",597.903519177603,"TROPICAL DEN",41.764325373,-87.564575194,"South Chicago","500~1000",2024-04-22 01:15:00,"nighttime"
2023,"08/23/2023 10:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.794759204,-87.585397931,"(41.794759204, -87.585397931)",291.423196269234,"COVE LOUNGE",41.795358147,-87.581984286,"Wentworth","200~300",2024-04-22 22:00:00,"nighttime"
2023,"06/16/2023 12:22:00 AM","CRIMINAL DAMAGE","STREET","4",41.712814978,-87.536486825,"(41.712814978, -87.536486825)",337.714140053192,"MARINO'S SOUTHTOWN TAP, INC.",41.709949428,-87.537843863,"South Chicago","300~400",2024-04-22 00:22:00,"nighttime"
2023,"05/27/2023 09:55:00 AM","ASSAULT","SIDEWALK","5",41.688756095,-87.621001903,"(41.688756095, -87.621001903)",602.809886411726,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","500~1000",2024-04-22 09:55:00,"daytime"
2023,"07/30/2023 05:53:00 AM","CRIMINAL DAMAGE","STREET","4",41.73618796,-87.572059925,"(41.73618796, -87.572059925)",628.041291438911,"NEW PHILLIP LOUNGE",41.737321988,-87.564663946,"South Chicago","500~1000",2024-04-22 05:53:00,"nighttime"
2023,"06/01/2023 10:45:00 AM","BATTERY","STREET","3",41.780110888,-87.615617777,"(41.780110888, -87.615617777)",57.2671168751436,"MICHELE'S LOUNGE",41.779608393,-87.615463462,"Grand Crossing","40~60",2024-04-22 10:45:00,"daytime"
2023,"04/16/2023 01:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.811442236,-87.598669697,"(41.811442236, -87.598669697)",797.290653572678,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","500~1000",2024-04-22 13:00:00,"daytime"
2023,"05/08/2023 01:45:00 AM","CRIMINAL DAMAGE","STREET","1",41.84392642,-87.626711463,"(41.84392642, -87.626711463)",181.979285290475,"CHICAGO SOUTH LOOP HOTEL, LLC",41.845468162,-87.62745299,"Central","100~200",2024-04-22 01:45:00,"nighttime"
2023,"07/01/2023 09:01:00 PM","CRIMINAL DAMAGE","STREET","1",41.880887515,-87.619856123,"(41.880887515, -87.619856123)",438.075022422779,"COLUMBIA YACHT CLUB",41.883065623,-87.615456134,"Central","400~500",2024-04-22 21:01:00,"nighttime"
2023,"08/21/2023 09:37:00 PM","ASSAULT","STREET","3",41.779545281,-87.601651653,"(41.779545281, -87.601651653)",747.791029645948,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","500~1000",2024-04-22 21:37:00,"nighttime"
2023,"09/04/2023 06:30:00 AM","BATTERY","STREET","1",41.844112707,-87.628445336,"(41.844112707, -87.628445336)",171.633169274326,"CHICAGO SOUTH LOOP HOTEL, LLC",41.845468162,-87.62745299,"Central","100~200",2024-04-22 06:30:00,"daytime"
2023,"07/21/2023 05:30:00 PM","ASSAULT","STREET","1",41.866146637,-87.611267698,"(41.866146637, -87.611267698)",959.310735485999,"NEMA CHICAGO",41.867397876,-87.622700512,"Central","500~1000",2024-04-22 17:30:00,"daytime"
2023,"08/19/2023 10:57:00 PM","BATTERY","STREET","5",41.675416129,-87.632199846,"(41.675416129, -87.632199846)",731.406047508977,"BIG CHIEF LOUNGE",41.677940978,-87.640312258,"Calumet","500~1000",2024-04-22 22:57:00,"nighttime"
2023,"06/07/2023 05:49:00 PM","ROBBERY","SIDEWALK","3",41.782114628,-87.612614576,"(41.782114628, -87.612614576)",222.496343664576,"KOZY KORNER",41.780171051,-87.613262818,"Grand Crossing","200~300",2024-04-22 17:49:00,"daytime"
2023,"07/23/2023 02:45:00 AM","BATTERY","STREET","5",41.692358646,-87.623096746,"(41.692358646, -87.623096746)",268.797258868929,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","200~300",2024-04-22 02:45:00,"nighttime"
2023,"06/26/2023 11:00:00 AM","CRIMINAL DAMAGE","STREET","2",41.808819496,-87.612656446,"(41.808819496, -87.612656446)",75.1587783525341,"JUKE JOYNT",41.80932375,-87.613259591,"Wentworth","60~80",2024-04-22 11:00:00,"daytime"
2023,"08/18/2023 04:20:00 PM","CRIMINAL DAMAGE","STREET","2",41.808931549,-87.607787731,"(41.808931549, -87.607787731)",77.972338147667,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","60~80",2024-04-22 16:20:00,"daytime"
2023,"06/17/2023 06:35:00 PM","CRIMINAL DAMAGE","STREET","3",41.785758923,-87.612595762,"(41.785758923, -87.612595762)",298.777766298124,"HANK'S LOUNGE",41.783786097,-87.615039089,"Grand Crossing","200~300",2024-04-22 18:35:00,"nighttime"
2023,"05/11/2023 07:00:00 PM","ROBBERY","ALLEY","2",41.806968811,-87.62439615,"(41.806968811, -87.62439615)",306.410757318071,"NEW 113 CLUB",41.809186854,-87.622203627,"Wentworth","300~400",2024-04-22 19:00:00,"nighttime"
2023,"05/11/2023 10:40:00 AM","CRIMINAL DAMAGE","STREET","5",41.694337309,-87.628893102,"(41.694337309, -87.628893102)",300.540431872017,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","300~400",2024-04-22 10:40:00,"daytime"
2023,"04/13/2023 11:45:00 PM","CRIMINAL DAMAGE","STREET","1",41.885326396,-87.633919718,"(41.885326396, -87.633919718)",36.5441333405844,"MONK'S PUB",41.885618495,-87.634122358,"Central","20~40",2024-04-22 23:45:00,"nighttime"
2023,"08/24/2023 09:10:00 PM","BATTERY","STREET","2",41.799404889,-87.601099375,"(41.799404889, -87.601099375)",587.889804779632,"THE WOODLAWN TAP",41.795173028,-87.59685084,"Wentworth","500~1000",2024-04-22 21:10:00,"nighttime"
2023,"08/04/2023 08:15:00 PM","LIQUOR LAW VIOLATION","SIDEWALK","1",41.877805859,-87.624307765,"(41.877805859, -87.624307765)",205.421541510613,"2 TWENTY 2 TAVERN",41.878949977,-87.626252117,"Central","200~300",2024-04-22 20:15:00,"nighttime"
2023,"07/03/2023 11:40:00 AM","ASSAULT","SIDEWALK","2",41.837954218,-87.608109527,"(41.837954218, -87.608109527)",1340.11469107052,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","1000~1500",2024-04-22 11:40:00,"daytime"
2023,"08/08/2023 04:00:00 PM","CRIMINAL DAMAGE","ALLEY","5",41.685392181,-87.616250432,"(41.685392181, -87.616250432)",811.470034136973,"PULLMAN'S PUB",41.689064775,-87.607824578,"Calumet","500~1000",2024-04-22 16:00:00,"daytime"
2023,"06/17/2023 10:53:00 AM","ASSAULT","STREET","4",41.718384809,-87.57525897,"(41.718384809, -87.57525897)",1345.30888417515,"ROYAL LOUNGE",41.714581314,-87.559910506,"South Chicago","1000~1500",2024-04-22 10:53:00,"daytime"
2023,"07/09/2023 09:24:00 PM","BATTERY","SIDEWALK","2",41.792913639,-87.621899735,"(41.792913639, -87.621899735)",200.203190543361,"THE ODYSSEY 11 LOUNGE",41.7942922,-87.620347916,"Wentworth","200~300",2024-04-22 21:24:00,"nighttime"
2023,"07/21/2023 01:30:00 PM","ASSAULT","SIDEWALK","2",41.817903888,-87.619825629,"(41.817903888, -87.619825629)",266.370051627412,"EDWARDS PARTY LOUNGE",41.816850613,-87.616945459,"Wentworth","200~300",2024-04-22 13:30:00,"daytime"
2023,"05/01/2023 09:23:00 PM","ROBBERY","STREET","3",41.783012885,-87.623776467,"(41.783012885, -87.623776467)",423.791966310199,"CLUB JAMICA",41.783720321,-87.618766985,"Grand Crossing","400~500",2024-04-22 21:23:00,"nighttime"
2023,"04/15/2023 10:30:00 PM","CRIMINAL DAMAGE","STREET","1",41.883224751,-87.625037394,"(41.883224751, -87.625037394)",158.128612112506,"BAR MILLENIUM",41.884540111,-87.624308522,"Central","100~200",2024-04-22 22:30:00,"nighttime"
2023,"05/31/2023 09:10:00 PM","ROBBERY","ALLEY","4",41.725768042,-87.555295233,"(41.725768042, -87.555295233)",288.34002734725,"NORMAS PLACE",41.728071017,-87.556894801,"South Chicago","200~300",2024-04-22 21:10:00,"nighttime"
2023,"05/14/2023 06:08:00 PM","CRIMINAL DAMAGE","STREET","3",41.761741219,-87.578043991,"(41.761741219, -87.578043991)",584.997563911616,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","500~1000",2024-04-22 18:08:00,"nighttime"
2023,"06/26/2023 11:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.807101267,-87.586402447,"(41.807101267, -87.586402447)",704.455420950641,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","500~1000",2024-04-22 23:00:00,"nighttime"
